poll_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,end_date,sample_size,cycle,office_type,election_date,party,candidate_name,pct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87976,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Minnesota,8/28/24,426,2024,U.S. Senate,11/5/24,IDP,Joyce Lynne Lacey,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87976,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Minnesota,8/28/24,426,2024,U.S. Senate,11/5/24,LIB,Rebecca Whiting,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87977,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,8/28/24,490,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87977,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,8/28/24,490,2024,U.S. Senate,11/5/24,REP,Sam Brown,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87977,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,8/28/24,490,2024,U.S. Senate,11/5/24,LIB,Chris Cunningham,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87977,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,8/28/24,490,2024,U.S. Senate,11/5/24,IAP,Janine Hansen,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87978,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,New Mexico,8/28/24,488,2024,U.S. Senate,11/5/24,DEM,Martin Heinrich,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87978,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,New Mexico,8/28/24,488,2024,U.S. Senate,11/5/24,REP,Nella Louise Domenici,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,11/5/24,REP,Dave McCormick,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,11/5/24,LIB,John C. Thomas,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,11/5/24,CON,Bernard Selker,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,11/5/24,GRE,Leila Hazou,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87980,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Wisconsin,8/28/24,672,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87980,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Wisconsin,8/28/24,672,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87980,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Wisconsin,8/28/24,672,2024,U.S. Senate,11/5/24,OTH,Thomas Leager,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87980,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Wisconsin,8/28/24,672,2024,U.S. Senate,11/5/24,OTH,Phil Anderson,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88000,SurveyUSA,2.8,-1.3,IVR/Online Panel/Text-to-Web,8.0,Nebraska,8/27/24,1293,2024,U.S. Senate,11/5/24,REP,Deb Fischer,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88000,SurveyUSA,2.8,-1.3,IVR/Online Panel/Text-to-Web,8.0,Nebraska,8/27/24,1293,2024,U.S. Senate,11/5/24,IND,Dan Osborn,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88000,SurveyUSA,2.8,-1.3,IVR/Online Panel/Text-to-Web,8.0,Nebraska,8/27/24,1293,2024,U.S. Senate,11/5/24,DEM,Preston Love Jr.,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88000,SurveyUSA,2.8,-1.3,IVR/Online Panel/Text-to-Web,8.0,Nebraska,8/27/24,1293,2024,U.S. Senate,11/5/24,REP,Pete Ricketts,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87984,Research America,0.7,1.7,IVR,4.0,West Virginia,8/27/24,400,2024,U.S. Senate,11/5/24,DEM,Glenn Elliott,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87984,Research America,0.7,1.7,IVR,4.0,West Virginia,8/27/24,400,2024,U.S. Senate,11/5/24,REP,Jim Justice,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87930,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,8/26/24,1014,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87930,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,8/26/24,1014,2024,U.S. Senate,11/5/24,REP,Kari Lake,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87932,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Nevada,8/26/24,1026,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87932,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Nevada,8/26/24,1026,2024,U.S. Senate,11/5/24,REP,Sam Brown,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87970,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,8/26/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87970,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,8/26/24,600,2024,U.S. Senate,11/5/24,REP,Mike Rogers,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87964,Cherry Communications,1.0,0.2,Live Phone,1.0,Florida,8/26/24,600,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87964,Cherry Communications,1.0,0.2,Live Phone,1.0,Florida,8/26/24,600,2024,U.S. Senate,11/5/24,REP,Rick Scott,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894,SoCal Strategies,,,Online Panel,9.0,Pennsylvania,8/23/24,800,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894,SoCal Strategies,,,Online Panel,9.0,Pennsylvania,8/23/24,800,2024,U.S. Senate,11/5/24,REP,Dave McCormick,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894,SoCal Strategies,,,Online Panel,9.0,Pennsylvania,8/23/24,713,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894,SoCal Strategies,,,Online Panel,9.0,Pennsylvania,8/23/24,713,2024,U.S. Senate,11/5/24,REP,Dave McCormick,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87896,ActiVote,,,App Panel,8.0,Pennsylvania,8/23/24,400,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87896,ActiVote,,,App Panel,8.0,Pennsylvania,8/23/24,400,2024,U.S. Senate,11/5/24,REP,Dave McCormick,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,11/5/24,DEM,Colin Allred,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,11/5/24,REP,Ted Cruz,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,11/5/24,LIB,Ted Brown,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,11/5/24,DEM,Colin Allred,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,11/5/24,REP,Ted Cruz,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,11/5/24,REP,Rick Scott,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,11/5/24,LIB,Feena Bonoan,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,11/5/24,REP,Rick Scott,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87882,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,New Mexico,8/22/24,965,2024,U.S. Senate,11/5/24,DEM,Martin Heinrich,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87882,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,New Mexico,8/22/24,965,2024,U.S. Senate,11/5/24,REP,Nella Louise Domenici,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87893,TIPP,1.8,-0.4,Online Panel,3.0,Michigan,8/22/24,1001,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87893,TIPP,1.8,-0.4,Online Panel,3.0,Michigan,8/22/24,1001,2024,U.S. Senate,11/5/24,REP,Mike Rogers,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87893,TIPP,1.8,-0.4,Online Panel,3.0,Michigan,8/22/24,741,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87893,TIPP,1.8,-0.4,Online Panel,3.0,Michigan,8/22/24,741,2024,U.S. Senate,11/5/24,REP,Mike Rogers,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87940,Fabrizio Ward,1.7,-0.1,Online Panel/Text-to-Web,6.5,Michigan,8/21/24,400,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87940,Fabrizio Ward,1.7,-0.1,Online Panel/Text-to-Web,6.5,Michigan,8/21/24,400,2024,U.S. Senate,11/5/24,REP,Mike Rogers,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87941,Fabrizio Ward,1.7,-0.1,Online Panel/Text-to-Web,6.5,Pennsylvania,8/21/24,400,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87941,Fabrizio Ward,1.7,-0.1,Online Panel/Text-to-Web,6.5,Pennsylvania,8/21/24,400,2024,U.S. Senate,11/5/24,REP,Dave McCormick,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87942,Fabrizio Ward,1.7,-0.1,Online Panel/Text-to-Web,6.5,Wisconsin,8/21/24,400,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87942,Fabrizio Ward,1.7,-0.1,Online Panel/Text-to-Web,6.5,Wisconsin,8/21/24,400,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88076,BK Strategies,1.3,0.3,Live Phone,1.5,Wisconsin,8/21/24,600,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88076,BK Strategies,1.3,0.3,Live Phone,1.5,Wisconsin,8/21/24,600,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87895,Public Opinion Strategies,1.6,0.3,Live Phone,3.0,Montana,8/20/24,500,2024,U.S. Senate,11/5/24,DEM,Jon Tester,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87895,Public Opinion Strategies,1.6,0.3,Live Phone,3.0,Montana,8/20/24,500,2024,U.S. Senate,11/5/24,REP,Tim Sheehy,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87895,Public Opinion Strategies,1.6,0.3,Live Phone,3.0,Montana,8/20/24,500,2024,U.S. Senate,11/5/24,GRE,Michael Downey,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87895,Public Opinion Strategies,1.6,0.3,Live Phone,3.0,Montana,8/20/24,500,2024,U.S. Senate,11/5/24,LIB,Sid Daoud,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87915,Fabrizio/Impact,1.7,-0.3,Live Phone,2.0,Maryland,8/20/24,600,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87915,Fabrizio/Impact,1.7,-0.3,Live Phone,2.0,Maryland,8/20/24,600,2024,U.S. Senate,11/5/24,REP,Larry Hogan,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87857,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Vermont,8/19/24,924,2024,U.S. Senate,11/5/24,REP,Gerald Malloy,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87857,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Vermont,8/19/24,924,2024,U.S. Senate,11/5/24,LIB,Matt Hill,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87857,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Vermont,8/19/24,924,2024,U.S. Senate,11/5/24,IND,Bernie Sanders,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87857,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Vermont,8/19/24,924,2024,U.S. Senate,11/5/24,OTH,Justin Schoville,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87857,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Vermont,8/19/24,924,2024,U.S. Senate,11/5/24,IND,Steve Berry,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87858,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Maine,8/19/24,951,2024,U.S. Senate,11/5/24,DEM,David Allen Costello,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87858,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Maine,8/19/24,951,2024,U.S. Senate,11/5/24,REP,Demi Kouzounas,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87858,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Maine,8/19/24,951,2024,U.S. Senate,11/5/24,IND,Angus S. King Jr.,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87858,U. New Hampshire,2.6,-0.3,Probability Panel,10.0,Maine,8/19/24,951,2024,U.S. Senate,11/5/24,IND,Jason S. Cherry,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87845,Roanoke College,2.6,-0.4,Live Phone/Online Panel,7.0,Virginia,8/16/24,691,2024,U.S. Senate,11/5/24,DEM,Timothy Michael Kaine,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87845,Roanoke College,2.6,-0.4,Live Phone/Online Panel,7.0,Virginia,8/16/24,691,2024,U.S. Senate,11/5/24,REP,Hung Cao,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87912,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,8/16/24,1003,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87912,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,8/16/24,1003,2024,U.S. Senate,11/5/24,REP,Kari Lake,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87934,YouGov,3.0,-1.1,Online Panel,9.0,Missouri,8/16/24,900,2024,U.S. Senate,11/5/24,DEM,Lucas Kunce,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87934,YouGov,3.0,-1.1,Online Panel,9.0,Missouri,8/16/24,900,2024,U.S. Senate,11/5/24,REP,Josh Hawley,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87861,University of Houston/Texas Southern University,2.2,-0.3,Online Panel,9.0,Texas,8/16/24,1365,2024,U.S. Senate,11/5/24,DEM,Colin Allred,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87861,University of Houston/Texas Southern University,2.2,-0.3,Online Panel,9.0,Texas,8/16/24,1365,2024,U.S. Senate,11/5/24,REP,Ted Cruz,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87861,University of Houston/Texas Southern University,2.2,-0.3,Online Panel,9.0,Texas,8/16/24,1365,2024,U.S. Senate,11/5/24,LIB,Ted Brown,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87800,Cygnal,2.1,-1.1,,4.0,Pennsylvania,8/15/24,800,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87800,Cygnal,2.1,-1.1,,4.0,Pennsylvania,8/15/24,800,2024,U.S. Senate,11/5/24,REP,Dave McCormick,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87800,Cygnal,2.1,-1.1,,4.0,Pennsylvania,8/15/24,800,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87800,Cygnal,2.1,-1.1,,4.0,Pennsylvania,8/15/24,800,2024,U.S. Senate,11/5/24,REP,Dave McCormick,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87800,Cygnal,2.1,-1.1,,4.0,Pennsylvania,8/15/24,800,2024,U.S. Senate,11/5/24,CON,Marty Selker,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87800,Cygnal,2.1,-1.1,,4.0,Pennsylvania,8/15/24,800,2024,U.S. Senate,11/5/24,LIB,John C. Thomas,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87800,Cygnal,2.1,-1.1,,4.0,Pennsylvania,8/15/24,800,2024,U.S. Senate,11/5/24,GRE,Leila Hazou,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87800,Cygnal,2.1,-1.1,,4.0,Pennsylvania,8/15/24,800,2024,U.S. Senate,11/5/24,OTH,Erik Messina,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87927,National Research,2.0,-0.5,,1.0,New Jersey,8/15/24,600,2024,U.S. Senate,11/5/24,DEM,Andy Kim,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87927,National Research,2.0,-0.5,,1.0,New Jersey,8/15/24,600,2024,U.S. Senate,11/5/24,REP,Curtis Bashaw,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87807,Siena/NYT,3.0,-1.5,Live Phone,9.0,Nevada,8/15/24,677,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87807,Siena/NYT,3.0,-1.5,Live Phone,9.0,Nevada,8/15/24,677,2024,U.S. Senate,11/5/24,REP,Sam Brown,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87807,Siena/NYT,3.0,-1.5,Live Phone,9.0,Nevada,8/15/24,677,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87807,Siena/NYT,3.0,-1.5,Live Phone,9.0,Nevada,8/15/24,677,2024,U.S. Senate,11/5/24,REP,Sam Brown,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87821,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Arizona,8/15/24,592,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87821,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Arizona,8/15/24,592,2024,U.S. Senate,11/5/24,REP,Kari Lake,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87826,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,8/15/24,536,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87826,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,8/15/24,536,2024,U.S. Senate,11/5/24,REP,Sam Brown,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87826,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,8/15/24,536,2024,U.S. Senate,11/5/24,LIB,Chris Cunningham,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87826,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,8/15/24,536,2024,U.S. Senate,11/5/24,IAP,Janine Hansen,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87827,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,New Mexico,8/15/24,453,2024,U.S. Senate,11/5/24,DEM,Martin Heinrich,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87827,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,New Mexico,8/15/24,453,2024,U.S. Senate,11/5/24,REP,Nella Louise Domenici,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87829,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/15/24,825,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87829,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/15/24,825,2024,U.S. Senate,11/5/24,REP,Dave McCormick,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87829,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/15/24,825,2024,U.S. Senate,11/5/24,LIB,John C. Thomas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87829,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/15/24,825,2024,U.S. Senate,11/5/24,CON,Marty Selker,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87829,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,8/15/24,825,2024,U.S. Senate,11/5/24,GRE,Leila Hazou,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87806,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,8/15/24,677,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87806,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,8/15/24,677,2024,U.S. Senate,11/5/24,REP,Kari Lake,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87806,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,8/15/24,677,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87806,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,8/15/24,677,2024,U.S. Senate,11/5/24,REP,Kari Lake,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87797,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,8/14/24,1000,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87797,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,8/14/24,1000,2024,U.S. Senate,11/5/24,REP,Dave McCormick,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87790,TIPP,1.8,-0.4,Online Panel,3.0,Wisconsin,8/14/24,1015,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87790,TIPP,1.8,-0.4,Online Panel,3.0,Wisconsin,8/14/24,1015,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
